code,long_title,precision,recall,f1,tp,fp,fn,test_count,train_frequency
O41.1230,"Chorioamnionitis, third trimester, not applicable or unspecified",0.6363636357851239,0.7777777769135802,0.69999999435,7,4,2,9,40.0
O42.013,"Preterm premature rupture of membranes, onset of labor within 24 hours of rupture, third trimester",0.0,0.0,0.0,0,1,2,2,11.0
O42.02,"Full-term premature rupture of membranes, onset of labor within 24 hours of rupture",0.0,0.0,0.0,0,0,3,3,12.0
O42.112,"Preterm premature rupture of membranes, onset of labor more than 24 hours following rupture, second trimester",0.9999999900000002,0.249999999375,0.3999999952,1,0,3,4,11.0
O42.113,"Preterm premature rupture of membranes, onset of labor more than 24 hours following rupture, third trimester",0.571428570612245,0.6666666655555555,0.6153846094674558,4,3,2,6,15.0
O42.912,"Preterm premature rupture of membranes, unspecified as to length of time between rupture and onset of labor, second trimester",0.49999999875,0.6666666644444444,0.5714285648979592,2,2,1,3,15.0
O42.913,"Preterm premature rupture of membranes, unspecified as to length of time between rupture and onset of labor, third trimester",0.0,0.0,0.0,0,4,5,5,12.0
O43.123,"Velamentous insertion of umbilical cord, third trimester",0.0,0.0,0.0,0,0,2,2,8.0
O43.213,"Placenta accreta, third trimester",0.3999999992,0.999999995,0.5714285657142857,2,3,0,2,9.0
O44.03,"Complete placenta previa NOS or without hemorrhage, third trimester",0.3333333322222222,0.4999999975,0.39999999360000005,1,2,1,2,7.0
O44.12,"Complete placenta previa with hemorrhage, second trimester",0.49999999875,0.999999995,0.6666666600000001,2,2,0,2,9.0
O44.13,"Complete placenta previa with hemorrhage, third trimester",0.33333333277777777,0.49999999875,0.3999999944,2,4,2,4,15.0
O45.92,"Premature separation of placenta, unspecified, second trimester",0.08333333326388888,0.249999999375,0.1249999960937501,1,11,3,4,14.0
O45.93,"Premature separation of placenta, unspecified, third trimester",0.7999999992,0.7272727266115702,0.7619047561904763,8,2,3,11,31.0
O46.92,"Antepartum hemorrhage, unspecified, second trimester",0.0,0.0,0.0,0,0,2,2,10.0
O46.93,"Antepartum hemorrhage, unspecified, third trimester",0.0,0.0,0.0,0,0,6,6,12.0
O47.02,"False labor before 37 completed weeks of gestation, second trimester",0.0,0.0,0.0,0,2,2,2,11.0
O47.03,"False labor before 37 completed weeks of gestation, third trimester",0.14285714265306124,0.14285714265306124,0.14285713765306143,1,6,6,7,36.0
O48.0,Post-term pregnancy,0.0,0.0,0.0,0,0,5,5,20.0
O60.02,"Preterm labor without delivery, second trimester",0.4999999975,0.4999999975,0.4999999925000001,1,1,1,2,11.0
O60.03,"Preterm labor without delivery, third trimester",0.33333333277777777,0.13333333324444444,0.19047618621315202,2,4,13,15,34.0
O60.12X0,"Preterm labor second trimester with preterm delivery second trimester, not applicable or unspecified",0.6666666644444444,0.6666666644444444,0.6666666594444445,2,1,1,3,15.0
O60.14X0,"Preterm labor third trimester with preterm delivery third trimester, not applicable or unspecified",0.1999999996,0.12499999984374999,0.15384614887573977,1,4,7,8,37.0
O61.0,Failed medical induction of labor,0.0,0.0,0.0,0,0,3,3,14.0
O62.0,Primary inadequate contractions,0.0,0.0,0.0,0,1,2,2,11.0
O62.1,Secondary uterine inertia,0.7499999981250001,0.37499999953124996,0.49999999472222234,3,1,5,8,28.0
O62.2,Other uterine inertia,0.0,0.0,0.0,0,0,2,2,8.0
O67.9,"Intrapartum hemorrhage, unspecified",0.0,0.0,0.0,0,0,1,1,8.0
O69.0XX0,"Labor and delivery complicated by prolapse of cord, not applicable or unspecified",0.0,0.0,0.0,0,0,2,2,8.0
O69.1XX0,"Labor and delivery complicated by cord around neck, with compression, not applicable or unspecified",0.0,0.0,0.0,0,0,3,3,17.0
O69.81X0,"Labor and delivery complicated by cord around neck, without compression, not applicable or unspecified",0.249999999375,0.04347826085066162,0.07407407149519898,1,3,22,23,59.0
O70.0,First degree perineal laceration during delivery,0.15384615372781063,0.2222222219753086,0.18181817681818194,2,11,7,9,49.0
O70.1,Second degree perineal laceration during delivery,0.5999999997,0.5999999997,0.5999999947000001,12,8,8,20,64.0
O71.82,Other specified trauma to perineum and vulva,0.0,0.0,0.0,0,0,5,5,18.0
O72.0,Third-stage hemorrhage,0.0,0.0,0.0,0,2,2,2,11.0
O72.1,Other immediate postpartum hemorrhage,0.6046511626500811,0.8666666663777778,0.7123287620866956,26,17,4,30,104.0
O72.2,Delayed and secondary postpartum hemorrhage,0.37499999953124996,0.37499999953124996,0.37499999453125,3,5,5,8,41.0
O72.3,Postpartum coagulation defects,0.49999999875,0.49999999875,0.4999999937500001,2,2,2,4,19.0
O75.1,Shock during or following labor and delivery,0.37499999953124996,0.9999999966666667,0.5454545404958677,3,5,0,3,13.0
O75.3,Other infection during labor,0.0,0.0,0.0,0,0,3,3,16.0
O75.4,Other complications of obstetric surgery and procedures,0.0,0.0,0.0,0,3,3,3,16.0
O75.89,Other specified complications of labor and delivery,0.0,0.0,0.0,0,5,12,12,63.0
O76,Abnormality in fetal heart rate and rhythm complicating labor and delivery,0.47058823520184545,0.6315789472022161,0.539325837682111,24,27,14,38,150.0
O77.0,Labor and delivery complicated by meconium in amniotic fluid,0.1999999996,0.14285714265306124,0.16666666152777793,1,4,6,7,34.0
O85,Puerperal sepsis,0.0,0.0,0.0,0,0,2,2,9.0
O86.0,Infection of obstetric surgical wound,0.2857142853061225,0.6666666644444444,0.39999999500000005,2,5,1,3,14.0
O86.12,Endometritis following delivery,0.8181818174380164,0.8999999991,0.8571428513378685,9,2,1,10,50.0
O86.20,"Urinary tract infection following delivery, unspecified",0.0,0.0,0.0,0,0,2,2,9.0
O86.4,Pyrexia of unknown origin following delivery,0.0,0.0,0.0,0,1,1,1,8.0
O90.0,Disruption of cesarean delivery wound,0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,10.0
O90.2,Hematoma of obstetric wound,0.0,0.0,0.0,0,0,3,3,11.0
O90.3,Peripartum cardiomyopathy,0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,10.0
O90.4,Postpartum acute kidney failure,0.0,0.0,0.0,0,1,4,4,19.0
O90.81,Anemia of the puerperium,0.37499999984375,0.5624999996484374,0.449999994975,9,15,7,16,76.0
O90.89,"Other complications of the puerperium, not elsewhere classified",0.49999999875,0.11764705875432525,0.19047618721088438,2,2,15,17,61.0
O91.22,Nonpurulent mastitis associated with the puerperium,0.6666666644444444,0.999999995,0.799999992,2,1,0,2,10.0
O98.312,"Other infections with a predominantly sexual mode of transmission complicating pregnancy, second trimester",0.0,0.0,0.0,0,0,2,2,7.0
O98.32,Other infections with a predominantly sexual mode of transmission complicating childbirth,0.0,0.0,0.0,0,0,5,5,25.0
O98.42,Viral hepatitis complicating childbirth,0.0,0.0,0.0,0,0,2,2,11.0
O98.513,"Other viral diseases complicating pregnancy, third trimester",0.0,0.0,0.0,0,0,2,2,10.0
O98.52,Other viral diseases complicating childbirth,0.0,0.0,0.0,0,0,5,5,15.0
O98.812,"Other maternal infectious and parasitic diseases complicating pregnancy, second trimester",0.0,0.0,0.0,0,0,3,3,15.0
O98.813,"Other maternal infectious and parasitic diseases complicating pregnancy, third trimester",0.0,0.0,0.0,0,0,2,2,7.0
O98.82,Other maternal infectious and parasitic diseases complicating childbirth,0.0,0.0,0.0,0,0,2,2,11.0
O99.011,"Anemia complicating pregnancy, first trimester",0.0,0.0,0.0,0,0,4,4,20.0
O99.012,"Anemia complicating pregnancy, second trimester",0.0,0.0,0.0,0,1,12,12,46.0
O99.013,"Anemia complicating pregnancy, third trimester",0.6666666644444444,0.13333333324444444,0.22222221919753085,2,1,13,15,50.0
O99.02,Anemia complicating childbirth,0.1999999998,0.09090909086776859,0.12499999562500012,2,8,20,22,107.0
O99.03,Anemia complicating the puerperium,0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,9.0
O99.111,"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, first trimester",0.0,0.0,0.0,0,0,2,2,12.0
O99.112,"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, second trimester",0.0,0.0,0.0,0,0,3,3,14.0
O99.113,"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, third trimester",0.0,0.0,0.0,0,0,4,4,12.0
O99.12,Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating childbirth,0.0,0.0,0.0,0,0,4,4,20.0
O99.211,"Obesity complicating pregnancy, first trimester",0.0,0.0,0.0,0,0,3,3,16.0
O99.212,"Obesity complicating pregnancy, second trimester",0.0,0.0,0.0,0,1,7,7,32.0
O99.213,"Obesity complicating pregnancy, third trimester",0.0,0.0,0.0,0,2,11,11,43.0
O99.214,Obesity complicating childbirth,0.2592592591632373,0.3043478259546314,0.27999999492000005,7,20,16,23,97.0
O99.215,Obesity complicating the puerperium,0.0,0.0,0.0,0,2,4,4,17.0
O99.281,"Endocrine, nutritional and metabolic diseases complicating pregnancy, first trimester",0.0,0.0,0.0,0,0,4,4,19.0
O99.282,"Endocrine, nutritional and metabolic diseases complicating pregnancy, second trimester",0.0,0.0,0.0,0,3,7,7,30.0
O99.283,"Endocrine, nutritional and metabolic diseases complicating pregnancy, third trimester",0.0,0.0,0.0,0,0,5,5,33.0
O99.284,"Endocrine, nutritional and metabolic diseases complicating childbirth",0.49999999875,0.14285714275510203,0.22222221851851853,2,2,12,14,68.0
O99.285,"Endocrine, nutritional and metabolic diseases complicating the puerperium",0.08333333326388888,0.14285714265306124,0.1052631531301941,1,11,6,7,36.0
O99.322,"Drug use complicating pregnancy, second trimester",0.0,0.0,0.0,0,0,2,2,12.0
O99.323,"Drug use complicating pregnancy, third trimester",0.0,0.0,0.0,0,0,3,3,10.0
O99.324,Drug use complicating childbirth,0.0,0.0,0.0,0,0,2,2,11.0
O99.331,"Smoking (tobacco) complicating pregnancy, first trimester",0.0,0.0,0.0,0,0,2,2,9.0
O99.332,"Smoking (tobacco) complicating pregnancy, second trimester",0.0,0.0,0.0,0,0,3,3,12.0
O99.333,"Smoking (tobacco) complicating pregnancy, third trimester",0.0,0.0,0.0,0,0,3,3,12.0
O99.334,Smoking (tobacco) complicating childbirth,0.0,0.0,0.0,0,2,4,4,22.0
O99.341,"Other mental disorders complicating pregnancy, first trimester",0.0,0.0,0.0,0,2,8,8,29.0
O99.342,"Other mental disorders complicating pregnancy, second trimester",0.0,0.0,0.0,0,11,11,11,39.0
O99.343,"Other mental disorders complicating pregnancy, third trimester",0.0,0.0,0.0,0,0,15,15,48.0
O99.344,Other mental disorders complicating childbirth,0.0,0.0,0.0,0,1,19,19,79.0
O99.345,Other mental disorders complicating the puerperium,0.0,0.0,0.0,0,0,6,6,25.0
O99.351,"Diseases of the nervous system complicating pregnancy, first trimester",0.0,0.0,0.0,0,0,2,2,9.0
O99.352,"Diseases of the nervous system complicating pregnancy, second trimester",0.0,0.0,0.0,0,0,3,3,17.0
O99.353,"Diseases of the nervous system complicating pregnancy, third trimester",0.0,0.0,0.0,0,0,5,5,23.0
O99.354,Diseases of the nervous system complicating childbirth,0.0,0.0,0.0,0,0,4,4,20.0
O99.355,Diseases of the nervous system complicating the puerperium,0.0,0.0,0.0,0,0,2,2,11.0
O99.412,"Diseases of the circulatory system complicating pregnancy, second trimester",0.0,0.0,0.0,0,0,2,2,11.0
O99.413,"Diseases of the circulatory system complicating pregnancy, third trimester",0.0,0.0,0.0,0,0,2,2,7.0
O99.42,Diseases of the circulatory system complicating childbirth,0.0,0.0,0.0,0,0,3,3,17.0
O99.43,Diseases of the circulatory system complicating the puerperium,0.0,0.0,0.0,0,0,6,6,26.0
O99.511,"Diseases of the respiratory system complicating pregnancy, first trimester",0.0,0.0,0.0,0,1,2,2,11.0
O99.512,"Diseases of the respiratory system complicating pregnancy, second trimester",0.4999999975,0.12499999984374999,0.19999999640000002,1,1,7,8,37.0
O99.513,"Diseases of the respiratory system complicating pregnancy, third trimester",0.0,0.0,0.0,0,0,6,6,28.0
O99.52,Diseases of the respiratory system complicating childbirth,0.9999999900000002,0.0999999999,0.18181817983471074,1,0,9,10,44.0
O99.53,Diseases of the respiratory system complicating the puerperium,0.249999999375,0.14285714265306124,0.1818181768595043,1,3,6,7,33.0
O99.611,"Diseases of the digestive system complicating pregnancy, first trimester",0.0,0.0,0.0,0,1,8,8,26.0
O99.612,"Diseases of the digestive system complicating pregnancy, second trimester",0.49999999875,0.33333333277777777,0.3999999944,2,2,4,6,32.0
O99.613,"Diseases of the digestive system complicating pregnancy, third trimester",0.0,0.0,0.0,0,0,5,5,25.0
O99.62,Diseases of the digestive system complicating childbirth,0.0,0.0,0.0,0,0,11,11,41.0
O99.63,Diseases of the digestive system complicating the puerperium,0.0,0.0,0.0,0,0,5,5,25.0
O99.72,Diseases of the skin and subcutaneous tissue complicating childbirth,0.0,0.0,0.0,0,0,2,2,8.0
O99.73,Diseases of the skin and subcutaneous tissue complicating the puerperium,0.0,0.0,0.0,0,1,1,1,8.0
O99.820,Streptococcus B carrier state complicating pregnancy,0.0,0.0,0.0,0,1,4,4,20.0
O99.824,Streptococcus B carrier state complicating childbirth,0.18181818173553718,0.1739130434026465,0.1777777727012347,4,18,19,23,100.0
O99.89,"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",0.14285714265306124,0.019999999996,0.03508771713142518,1,6,49,50,171.0
O9A.212,"Injury, poisoning and certain other consequences of external causes complicating pregnancy, second trimester",0.0,0.0,0.0,0,0,2,2,6.0
P27.1,Bronchopulmonary dysplasia originating in the perinatal period,0.9999999966666667,0.9999999966666667,0.9999999916666666,3,0,0,3,22.0
Q02,Microcephaly,0.9999999900000002,0.3333333322222222,0.49999999375000004,1,0,2,3,10.0
Q03.9,"Congenital hydrocephalus, unspecified",0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,11.0
Q04.0,Congenital malformations of corpus callosum,0.4999999975,0.4999999975,0.4999999925000001,1,1,1,2,7.0
Q04.6,Congenital cerebral cysts,0.0,0.0,0.0,0,1,2,2,8.0
Q04.8,Other specified congenital malformations of brain,0.16666666638888888,0.249999999375,0.1999999948000001,1,5,3,4,18.0
Q04.9,"Congenital malformation of brain, unspecified",0.0,0.0,0.0,0,0,2,2,9.0
Q05.9,"Spina bifida, unspecified",0.7894736837950138,0.6521739127599243,0.7142857089909297,15,4,8,23,35.0
Q07.00,Arnold-Chiari syndrome without spina bifida or hydrocephalus,0.0,0.0,0.0,0,0,2,2,11.0
Q13.1,Absence of iris,0.0,0.0,0.0,0,0,11,11,1.0
Q21.0,Ventricular septal defect,0.3999999992,0.3999999992,0.39999999420000004,2,3,3,5,21.0
Q21.1,Atrial septal defect,0.5317073170472337,0.8582677164678529,0.656626501260524,109,96,18,127,584.0
Q23.0,Congenital stenosis of aortic valve,0.0,0.0,0.0,0,0,2,2,10.0
Q23.1,Congenital insufficiency of aortic valve,0.6605504586549954,0.8674698794135579,0.7499999950135635,72,37,11,83,325.0
Q24.5,Malformation of coronary vessels,0.46666666635555554,0.8749999989062499,0.6086956471077505,7,8,1,8,27.0
Q24.8,Other specified congenital malformations of heart,0.0,0.0,0.0,0,1,3,3,17.0
Q25.0,Patent ductus arteriosus,0.999999995,0.49999999875,0.6666666600000001,2,0,2,4,14.0
Q25.1,Coarctation of aorta,0.33333333277777777,0.999999995,0.49999999500000003,2,4,0,2,11.0
Q25.43,Congenital aneurysm of aorta,0.4285714279591837,0.4285714279591837,0.42857142295918377,3,4,4,7,26.0
Q26.8,Other congenital malformations of great veins,0.0,0.0,0.0,0,0,2,2,9.0
Q27.30,"Arteriovenous malformation, site unspecified",0.0,0.0,0.0,0,0,1,1,8.0
Q27.33,Arteriovenous malformation of digestive system vessel,0.13888888885030864,0.20833333324652778,0.16666666181111126,5,31,19,24,118.0
Q27.39,"Arteriovenous malformation, other site",0.49999999875,0.3999999992,0.4444444385185186,2,2,3,5,24.0
Q27.8,Other specified congenital malformations of peripheral vascular system,0.9999999900000002,0.249999999375,0.3999999952,1,0,3,4,18.0
Q28.2,Arteriovenous malformation of cerebral vessels,0.5476190474886621,0.8214285711352041,0.6571428521551022,23,19,5,28,115.0
Q28.3,Other malformations of cerebral vessels,0.3999999992,0.1999999998,0.2666666618666667,2,3,8,10,34.0
Q32.0,Congenital tracheomalacia,0.0,0.0,0.0,0,1,2,2,20.0
Q32.1,Other congenital malformations of trachea,0.0,0.0,0.0,0,0,1,1,9.0
Q32.2,Congenital bronchomalacia,0.0,0.0,0.0,0,0,3,3,16.0
Q43.0,Meckel's diverticulum (displaced) (hypertrophic),0.249999999375,0.4999999975,0.33333332777777785,1,3,1,2,12.0
Q43.3,Congenital malformations of intestinal fixation,0.3999999992,0.49999999875,0.4444444385185186,2,3,2,4,19.0
Q43.8,Other specified congenital malformations of intestine,0.4999999975,0.1999999996,0.28571428081632655,1,1,4,5,22.0
Q44.5,Other congenital malformations of bile ducts,0.0,0.0,0.0,0,0,4,4,5.0
Q44.6,Cystic disease of liver,0.8749999989062499,0.8749999989062499,0.8749999939062499,7,1,1,8,38.0
Q45.3,Other congenital malformations of pancreas and pancreatic duct,0.5789473681163435,0.6874999995703125,0.6285714232489796,11,8,5,16,43.0
Q54.9,"Hypospadias, unspecified",0.0,0.0,0.0,0,0,1,1,8.0
Q60.0,"Renal agenesis, unilateral",0.4062499998730469,0.6190476187528344,0.490566032766109,13,19,8,21,75.0
Q60.3,"Renal hypoplasia, unilateral",0.0,0.0,0.0,0,0,2,2,10.0
Q61.01,Congenital single renal cyst,0.0,0.0,0.0,0,0,2,2,8.0
Q61.02,Congenital multiple renal cysts,0.0,0.0,0.0,0,0,6,6,28.0
Q61.2,"Polycystic kidney, adult type",0.4999999998611111,0.7499999996875,0.599999995,18,18,6,24,71.0
Q61.3,"Polycystic kidney, unspecified",0.47457627110600403,0.8235294115224914,0.6021505328662273,28,31,6,34,169.0
Q61.5,Medullary cystic kidney,0.9999999900000002,0.249999999375,0.3999999952,1,0,3,4,19.0
Q62.39,Other obstructive defects of renal pelvis and ureter,0.4999999975,0.4999999975,0.4999999925000001,1,1,1,2,9.0
Q62.5,Duplication of ureter,0.0,0.0,0.0,0,0,2,2,7.0
Q63.1,"Lobulated, fused and horseshoe kidney",0.7499999981250001,0.5999999988,0.6666666602469137,3,1,2,5,19.0
Q63.2,Ectopic kidney,0.0,0.0,0.0,0,0,3,3,11.0
Q65.89,Other specified congenital deformities of hip,0.4999999975,0.14285714265306124,0.22222221827160496,1,1,6,7,36.0
Q66.89,Other specified congenital deformities of feet,0.0,0.0,0.0,0,1,2,2,10.0
Q67.6,Pectus excavatum,0.6666666644444444,0.999999995,0.799999992,2,1,0,2,7.0
Q76.49,"Other congenital malformations of spine, not associated with scoliosis",0.0,0.0,0.0,0,0,3,3,14.0
Q78.0,Osteogenesis imperfecta,0.9999999966666667,0.9999999966666667,0.9999999916666666,3,0,0,3,11.0
Q79.59,Other congenital malformations of abdominal wall,0.0,0.0,0.0,0,0,2,2,10.0
Q79.6,Ehlers-Danlos syndromes,0.7142857139455782,0.749999999625,0.7317073117192149,15,6,5,20,99.0
Q79.60,"Ehlers-Danlos syndrome, unspecified",0.0,0.0,0.0,0,0,2,2,8.0
Q82.2,Congenital cutaneous mastocytosis,0.4285714279591837,0.7499999981250001,0.5454545398347109,3,4,1,4,8.0
Q82.8,Other specified congenital malformations of skin,0.0,0.0,0.0,0,0,2,2,8.0
Q85.00,"Neurofibromatosis, unspecified",0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,8.0
Q85.1,Tuberous sclerosis,0.4999999975,0.4999999975,0.4999999925000001,1,1,1,2,8.0
Q85.8,"Other phakomatoses, not elsewhere classified",0.0,0.0,0.0,0,0,5,5,24.0
Q85.9,"Phakomatosis, unspecified",0.0,0.0,0.0,0,0,2,2,8.0
Q86.0,Fetal alcohol syndrome (dysmorphic),0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,8.0
Q87.1,Congenital malformation syndromes predominantly associated with short stature,0.0,0.0,0.0,0,0,3,3,12.0
Q87.2,Congenital malformation syndromes predominantly involving limbs,0.9999999900000002,0.3333333322222222,0.49999999375000004,1,0,2,3,12.0
Q87.40,"Marfan's syndrome, unspecified",0.7142857132653061,0.7142857132653061,0.7142857082653062,5,2,2,7,13.0
Q87.89,"Other specified congenital malformation syndromes, not elsewhere classified",0.0,0.0,0.0,0,0,3,3,13.0
Q89.01,Asplenia (congenital),0.16666666652777776,0.6666666644444444,0.2666666631111111,2,10,1,3,15.0
Q89.8,Other specified congenital malformations,0.0,0.0,0.0,0,0,3,3,13.0
Q90.9,"Down syndrome, unspecified",0.7692307686390532,0.9090909082644627,0.8333333276736111,10,3,1,11,57.0
Q96.9,"Turner's syndrome, unspecified",0.999999995,0.6666666644444444,0.799999992,2,0,1,3,20.0
Q98.4,"Klinefelter syndrome, unspecified",0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,10.0
Q99.8,Other specified chromosome abnormalities,0.0,0.0,0.0,0,0,2,2,10.0
R00.0,"Tachycardia, unspecified",0.5512572533742504,0.5337078651585447,0.5423406229643464,285,232,249,534,2262.0
R00.1,"Bradycardia, unspecified",0.5482456140230648,0.64432989689061,0.5924170566297927,250,206,138,388,1880.0
R00.2,Palpitations,0.5434782607514178,0.5434782607514178,0.5434782557514178,25,21,21,46,183.0
R00.8,Other abnormalities of heart beat,0.5833333328472222,0.46666666635555554,0.5185185131961592,7,5,8,15,60.0
R01.1,"Cardiac murmur, unspecified",0.5333333329777777,0.1739130434404537,0.2622950781725343,8,7,38,46,214.0
R03.0,"Elevated blood-pressure reading, without diagnosis of hypertension",0.46153846136094673,0.32432432423666907,0.38095237598387505,12,14,25,37,153.0
R03.1,Nonspecific low blood-pressure reading,0.0,0.0,0.0,0,0,3,3,17.0
R04.0,Epistaxis,0.7209302324743105,0.6326530611599334,0.673913038426276,62,24,36,98,438.0
R04.1,Hemorrhage from throat,0.0,0.0,0.0,0,0,2,2,8.0
R04.2,Hemoptysis,0.5616438355779696,0.7256637167499413,0.6332046282369077,82,64,31,113,534.0
R04.89,Hemorrhage from other sites in respiratory passages,0.8333333319444445,0.3846153843195266,0.5263157845983379,5,1,8,13,60.0
R05,Cough,0.4714285713948979,0.4177215189609037,0.4429530151227422,66,74,92,158,789.0
R06.00,"Dyspnea, unspecified",0.34999999997083336,0.38532110088208066,0.36681222205373665,42,78,67,109,521.0
R06.01,Orthopnea,0.3999999992,0.2857142853061225,0.33333332791666676,2,3,5,7,33.0
R06.02,Shortness of breath,0.47058823515570936,0.2711864406320023,0.34408601679269285,16,18,43,59,293.0
R06.03,Acute respiratory distress,0.999999995,0.124999999921875,0.22222222000000003,2,0,14,16,75.0
R06.09,Other forms of dyspnea,0.0,0.0,0.0,0,1,19,19,97.0
R06.1,Stridor,0.999999995,0.49999999875,0.6666666600000001,2,0,2,4,17.0
R06.2,Wheezing,0.74999999953125,0.74999999953125,0.7499999945312501,12,4,4,16,76.0
R06.3,Periodic breathing,0.0,0.0,0.0,0,0,2,2,8.0
R06.6,Hiccough,0.49019607833525564,0.657894736668975,0.5617977477894206,25,26,13,38,130.0
R06.81,"Apnea, not elsewhere classified",0.33333333277777777,0.16666666652777776,0.22222221753086427,2,4,10,12,47.0
R06.82,"Tachypnea, not elsewhere classified",0.24999999984375,0.19047619038548752,0.2162162111906502,4,12,17,21,100.0
R06.83,Snoring,0.0,0.0,0.0,0,0,8,8,39.0
R06.89,Other abnormalities of breathing,0.0,0.0,0.0,0,0,29,29,143.0
R07.0,Pain in throat,0.0,0.0,0.0,0,2,12,12,59.0
R07.2,Precordial pain,0.0,0.0,0.0,0,0,3,3,13.0
R07.81,Pleurodynia,0.3571428570578231,0.37499999990625,0.3658536534503272,15,27,25,40,193.0
R07.89,Other chest pain,0.5601374570254248,0.5275080905978152,0.5433333283197224,163,128,146,309,1472.0
R07.9,"Chest pain, unspecified",0.32758620687772494,0.25791855202452857,0.2886075899928858,57,117,164,221,1065.0
R09.02,Hypoxemia,0.562998405094689,0.49370629369938873,0.5260804719138085,353,274,362,715,3156.0
R09.1,Pleurisy,0.249999999375,0.1999999996,0.2222222167901236,1,3,4,5,19.0
R09.2,Respiratory arrest,0.0,0.0,0.0,0,0,2,2,9.0
R09.81,Nasal congestion,0.45454545413223135,0.2777777776234568,0.3448275812604043,5,6,13,18,87.0
R09.82,Postnasal drip,0.4444444439506172,0.26666666648888887,0.33333332836805557,4,5,11,15,72.0
R09.89,Other specified symptoms and signs involving the circulatory and respiratory systems,0.0,0.0,0.0,0,4,17,17,71.0
R10.10,"Upper abdominal pain, unspecified",0.0,0.0,0.0,0,0,6,6,24.0
R10.11,Right upper quadrant pain,0.5128205127547666,0.4545454544938017,0.4819277058034548,40,38,48,88,365.0
R10.12,Left upper quadrant pain,0.2857142856122449,0.319999999872,0.30188678735493063,8,20,17,25,120.0
R10.13,Epigastric pain,0.38372093018793946,0.2661290322366025,0.3142857094195012,33,53,91,124,608.0
R10.2,Pelvic and perineal pain,0.4285714283673469,0.4285714283673469,0.42857142336734694,9,12,12,21,102.0
R10.30,"Lower abdominal pain, unspecified",0.4999999975,0.03846153844674556,0.0714285700510204,1,1,25,26,95.0
R10.31,Right lower quadrant pain,0.3018867923958704,0.2909090908561983,0.29629629124314133,16,37,39,55,207.0
R10.32,Left lower quadrant pain,0.3061224489171179,0.36585365844735274,0.3333333282987655,15,34,26,41,202.0
R10.33,Periumbilical pain,0.0,0.0,0.0,0,1,5,5,26.0
R10.819,"Abdominal tenderness, unspecified site",0.0,0.0,0.0,0,0,2,2,11.0
R10.84,Generalized abdominal pain,0.9999999900000002,0.03333333332222222,0.06451612836628512,1,0,29,30,116.0
R10.9,Unspecified abdominal pain,0.4673913043308916,0.38507462685417687,0.4222585875041587,129,147,206,335,1177.0
R11.0,Nausea,0.46261682240828894,0.3289036544741228,0.3844660145452352,99,115,202,301,1415.0
R11.10,"Vomiting, unspecified",0.2999999999,0.15789473681440444,0.2068965471581452,9,21,48,57,243.0
R11.11,Vomiting without nausea,0.0,0.0,0.0,0,0,3,3,12.0
R11.14,Bilious vomiting,0.0,0.0,0.0,0,0,2,2,11.0
R11.2,"Nausea with vomiting, unspecified",0.5374999999865625,0.4767184035371016,0.5052878915983271,215,185,236,451,1986.0
R12,Heartburn,0.249999999375,0.0624999999609375,0.0999999967000001,1,3,15,16,81.0
R13.10,"Dysphagia, unspecified",0.576687116552624,0.5874999999877604,0.5820433386416689,282,207,198,480,2272.0
R13.11,"Dysphagia, oral phase",0.0,0.0,0.0,0,0,10,10,49.0
R13.12,"Dysphagia, oropharyngeal phase",0.43589743584155166,0.27199999997824004,0.33497536469314965,34,44,91,125,615.0
R13.13,"Dysphagia, pharyngeal phase",0.0,0.0,0.0,0,1,9,9,41.0
R13.14,"Dysphagia, pharyngoesophageal phase",0.2222222219753086,0.2222222219753086,0.22222221697530875,2,7,7,9,34.0
R13.19,Other dysphagia,0.0,0.0,0.0,0,7,27,27,122.0
R14.0,Abdominal distension (gaseous),0.24999999979166665,0.10344827582639714,0.14634145920285554,3,9,26,29,130.0
R14.1,Gas pain,0.3333333322222222,0.249999999375,0.28571428000000004,1,2,3,4,21.0
R14.2,Eructation,0.4999999975,0.3333333322222222,0.39999999360000005,1,1,2,3,15.0
R15.2,Fecal urgency,0.0,0.0,0.0,0,0,2,2,11.0
R15.9,Full incontinence of feces,0.44615384608520714,0.3918918918389336,0.4172661820112831,29,36,45,74,363.0
R16.0,"Hepatomegaly, not elsewhere classified",0.5454545449586776,0.46153846118343195,0.49999999461805567,6,5,7,13,64.0
R16.1,"Splenomegaly, not elsewhere classified",0.3536585365422368,0.38157894731821335,0.36708860255568027,29,53,47,76,287.0
